num_date_time,answer
5 2020-08-27 18,2825.930419921875
5 2020-08-27 19,2753.572265625
5 2020-08-27 20,3865.240478515625
5 2020-08-27 21,3495.575927734375
5 2020-08-27 22,3599.392333984375
5 2020-08-27 23,3536.044921875
5 2020-08-28 00,3477.32177734375
5 2020-08-28 01,3506.537841796875
5 2020-08-28 02,3436.736083984375
5 2020-08-28 03,3338.081298828125
5 2020-08-28 04,3182.422119140625
5 2020-08-28 05,3103.80029296875
5 2020-08-28 06,2889.22705078125
5 2020-08-28 07,2765.75146484375
5 2020-08-28 08,2739.930419921875
5 2020-08-28 09,3451.291259765625
5 2020-08-28 10,2872.409912109375
5 2020-08-28 11,3307.789306640625
5 2020-08-28 12,3140.572021484375
5 2020-08-28 13,2945.115966796875
5 2020-08-28 14,3013.579345703125
5 2020-08-28 15,2868.36962890625
5 2020-08-28 16,2940.877685546875
5 2020-08-28 17,2760.078857421875
5 2020-08-28 18,2868.25
5 2020-08-28 19,2739.872314453125
5 2020-08-28 20,4174.99560546875
5 2020-08-28 21,3529.1328125
5 2020-08-28 22,3847.615966796875
5 2020-08-28 23,3719.66748046875
5 2020-08-29 00,3556.156982421875
5 2020-08-29 01,3498.034423828125
5 2020-08-29 02,3276.924560546875
5 2020-08-29 03,2873.331787109375
5 2020-08-29 04,3095.0205078125
5 2020-08-29 05,2821.95751953125
5 2020-08-29 06,2659.516845703125
5 2020-08-29 07,2388.603759765625
5 2020-08-29 08,2741.03857421875
5 2020-08-29 09,3148.539306640625
5 2020-08-29 10,2930.4384765625
5 2020-08-29 11,3089.125244140625
5 2020-08-29 12,2845.79296875
5 2020-08-29 13,2786.935302734375
5 2020-08-29 14,2774.823974609375
5 2020-08-29 15,2698.24609375
5 2020-08-29 16,2847.43017578125
5 2020-08-29 17,2822.64501953125
5 2020-08-29 18,2753.700927734375
5 2020-08-29 19,2798.04638671875
5 2020-08-29 20,3756.6162109375
5 2020-08-29 21,3354.843505859375
5 2020-08-29 22,3538.80810546875
5 2020-08-29 23,3199.874267578125
5 2020-08-30 00,3214.912841796875
5 2020-08-30 01,3144.035888671875
5 2020-08-30 02,3086.802978515625
5 2020-08-30 03,2963.191650390625
5 2020-08-30 04,3133.460693359375
5 2020-08-30 05,2920.8291015625
5 2020-08-30 06,2609.58544921875
5 2020-08-30 07,2395.442138671875
5 2020-08-30 08,2663.96923828125
5 2020-08-30 09,3113.125244140625
5 2020-08-30 10,2775.8369140625
5 2020-08-30 11,2750.427734375
5 2020-08-30 12,2794.90673828125
5 2020-08-30 13,2703.751953125
5 2020-08-30 14,2793.76220703125
5 2020-08-30 15,2873.044189453125
5 2020-08-30 16,2875.065185546875
5 2020-08-30 17,2655.962158203125
5 2020-08-30 18,2810.458740234375
5 2020-08-30 19,2708.164306640625
5 2020-08-30 20,3629.375
5 2020-08-30 21,3007.174072265625
5 2020-08-30 22,3335.877197265625
5 2020-08-30 23,3239.564208984375
5 2020-08-31 00,3159.46240234375
5 2020-08-31 01,3087.509521484375
5 2020-08-31 02,3148.0712890625
5 2020-08-31 03,2968.08203125
5 2020-08-31 04,3010.5947265625
5 2020-08-31 05,3019.89453125
5 2020-08-31 06,2642.35107421875
5 2020-08-31 07,2407.828125
5 2020-08-31 08,2783.543701171875
5 2020-08-31 09,3180.437744140625
5 2020-08-31 10,3181.424560546875
5 2020-08-31 11,3715.9462890625
5 2020-08-31 12,3608.7080078125
5 2020-08-31 13,3340.759521484375
5 2020-08-31 14,3355.132568359375
5 2020-08-31 15,3060.75830078125
5 2020-08-31 16,3112.317626953125
5 2020-08-31 17,2904.853515625
5 2020-08-31 18,2834.177734375
5 2020-08-31 19,2606.283203125
5 2020-08-31 20,4004.574462890625
5 2020-08-31 21,3357.556396484375
5 2020-08-31 22,3508.9091796875
5 2020-08-31 23,3418.36669921875
6 2020-08-25 00,665.792724609375
6 2020-08-25 01,606.5093383789062
6 2020-08-25 02,587.4783325195312
6 2020-08-25 03,608.4939575195312
6 2020-08-25 04,583.8909301757812
6 2020-08-25 05,581.0963745117188
6 2020-08-25 06,785.6873779296875
6 2020-08-25 07,977.028076171875
6 2020-08-25 08,2240.50048828125
6 2020-08-25 09,3898.793212890625
6 2020-08-25 10,3050.23828125
6 2020-08-25 11,2469.433837890625
6 2020-08-25 12,2797.7392578125
6 2020-08-25 13,2724.2900390625
6 2020-08-25 14,2889.228515625
6 2020-08-25 15,3167.86865234375
6 2020-08-25 16,2764.327880859375
6 2020-08-25 17,2353.0224609375
6 2020-08-25 18,1555.7900390625
6 2020-08-25 19,964.0661010742188
6 2020-08-25 20,844.7205810546875
6 2020-08-25 21,865.9097290039062
6 2020-08-25 22,724.1071166992188
6 2020-08-25 23,723.4573364257812
6 2020-08-26 00,683.8554077148438
6 2020-08-26 01,634.7547607421875
6 2020-08-26 02,634.5728149414062
6 2020-08-26 03,688.1800537109375
6 2020-08-26 04,677.2782592773438
6 2020-08-26 05,642.627197265625
6 2020-08-26 06,937.453369140625
6 2020-08-26 07,874.184326171875
6 2020-08-26 08,2348.94970703125
6 2020-08-26 09,3149.7568359375
6 2020-08-26 10,3116.61962890625
6 2020-08-26 11,2624.900634765625
6 2020-08-26 12,2636.438720703125
6 2020-08-26 13,2765.525634765625
6 2020-08-26 14,2927.349853515625
6 2020-08-26 15,2967.137451171875
6 2020-08-26 16,2648.66064453125
6 2020-08-26 17,2206.3740234375
6 2020-08-26 18,1477.727294921875
6 2020-08-26 19,1068.1446533203125
6 2020-08-26 20,942.6239013671875
6 2020-08-26 21,867.3405151367188
6 2020-08-26 22,751.086181640625
6 2020-08-26 23,728.6159057617188
6 2020-08-27 00,712.573974609375
6 2020-08-27 01,646.348388671875
6 2020-08-27 02,672.384765625
6 2020-08-27 03,716.5526733398438
6 2020-08-27 04,683.968505859375
6 2020-08-27 05,749.312255859375
6 2020-08-27 06,789.7376098632812
6 2020-08-27 07,1097.41357421875
6 2020-08-27 08,2283.76513671875
6 2020-08-27 09,3162.154052734375
6 2020-08-27 10,3108.182373046875
6 2020-08-27 11,2531.094970703125
6 2020-08-27 12,2715.235595703125
6 2020-08-27 13,2676.936767578125
6 2020-08-27 14,2988.7197265625
6 2020-08-27 15,3163.070068359375
6 2020-08-27 16,2558.245361328125
6 2020-08-27 17,2144.186767578125
6 2020-08-27 18,1506.5843505859375
6 2020-08-27 19,1065.8177490234375
6 2020-08-27 20,955.3312377929688
6 2020-08-27 21,891.1792602539062
6 2020-08-27 22,734.4944458007812
6 2020-08-27 23,702.3823852539062
6 2020-08-28 00,705.8658447265625
6 2020-08-28 01,647.1214599609375
6 2020-08-28 02,647.24072265625
6 2020-08-28 03,699.2213134765625
6 2020-08-28 04,663.5501098632812
6 2020-08-28 05,680.7481689453125
6 2020-08-28 06,851.3451538085938
6 2020-08-28 07,979.176025390625
6 2020-08-28 08,2113.447265625
6 2020-08-28 09,3416.473388671875
6 2020-08-28 10,3122.49462890625
6 2020-08-28 11,2391.4462890625
6 2020-08-28 12,2448.666259765625
6 2020-08-28 13,2589.819580078125
6 2020-08-28 14,2792.34521484375
6 2020-08-28 15,2950.8544921875
6 2020-08-28 16,2577.681396484375
6 2020-08-28 17,1958.0198974609375
6 2020-08-28 18,1357.3262939453125
6 2020-08-28 19,908.9815673828125
6 2020-08-28 20,811.0459594726562
6 2020-08-28 21,770.5802001953125
6 2020-08-28 22,657.7777099609375
6 2020-08-28 23,653.5448608398438
6 2020-08-29 00,639.3151245117188
6 2020-08-29 01,624.8070068359375
6 2020-08-29 02,607.2495727539062
6 2020-08-29 03,645.8947143554688
6 2020-08-29 04,589.5137329101562
6 2020-08-29 05,629.4398193359375
6 2020-08-29 06,794.5418701171875
6 2020-08-29 07,788.2182006835938
6 2020-08-29 08,1112.1854248046875
6 2020-08-29 09,746.58837890625
6 2020-08-29 10,1000.1890869140625
6 2020-08-29 11,1195.3909912109375
6 2020-08-29 12,1051.0673828125
6 2020-08-29 13,972.5760498046875
6 2020-08-29 14,1028.3355712890625
6 2020-08-29 15,998.2645874023438
6 2020-08-29 16,866.1008911132812
6 2020-08-29 17,875.6783447265625
6 2020-08-29 18,769.5333862304688
6 2020-08-29 19,668.9953002929688
6 2020-08-29 20,701.3197631835938
6 2020-08-29 21,678.1893310546875
6 2020-08-29 22,620.3464965820312
6 2020-08-29 23,623.3252563476562
6 2020-08-30 00,656.7648315429688
6 2020-08-30 01,602.269775390625
6 2020-08-30 02,604.7864990234375
6 2020-08-30 03,615.149169921875
6 2020-08-30 04,582.6703491210938
6 2020-08-30 05,600.3978271484375
6 2020-08-30 06,616.4881591796875
6 2020-08-30 07,711.143798828125
6 2020-08-30 08,744.7080688476562
6 2020-08-30 09,750.4366455078125
6 2020-08-30 10,829.7498779296875
6 2020-08-30 11,877.2202758789062
6 2020-08-30 12,836.4605712890625
6 2020-08-30 13,861.9326171875
6 2020-08-30 14,929.4061279296875
6 2020-08-30 15,929.9332275390625
6 2020-08-30 16,863.185302734375
6 2020-08-30 17,913.7556762695312
6 2020-08-30 18,784.3693237304688
6 2020-08-30 19,740.3753662109375
6 2020-08-30 20,732.3894653320312
6 2020-08-30 21,662.5782470703125
6 2020-08-30 22,693.9230346679688
6 2020-08-30 23,625.189697265625
6 2020-08-31 00,611.9953002929688
6 2020-08-31 01,587.5631713867188
6 2020-08-31 02,617.2298583984375
6 2020-08-31 03,600.91455078125
6 2020-08-31 04,556.116943359375
6 2020-08-31 05,680.5831909179688
6 2020-08-31 06,526.1776733398438
6 2020-08-31 07,980.87353515625
6 2020-08-31 08,1753.5419921875
6 2020-08-31 09,3450.223388671875
6 2020-08-31 10,3446.712646484375
6 2020-08-31 11,2612.512451171875
6 2020-08-31 12,2651.06494140625
6 2020-08-31 13,2784.52734375
6 2020-08-31 14,2924.5126953125
6 2020-08-31 15,2900.789306640625
6 2020-08-31 16,2661.941650390625
6 2020-08-31 17,2061.257080078125
6 2020-08-31 18,1490.4029541015625
6 2020-08-31 19,1076.1187744140625
6 2020-08-31 20,887.6544799804688
6 2020-08-31 21,863.3681030273438
6 2020-08-31 22,697.9503173828125
6 2020-08-31 23,702.5086059570312
7 2020-08-25 00,1581.910400390625
7 2020-08-25 01,1513.3670654296875
7 2020-08-25 02,1332.1378173828125
7 2020-08-25 03,1089.3677978515625
7 2020-08-25 04,1311.8294677734375
7 2020-08-25 05,2063.390625
7 2020-08-25 06,2570.4482421875
7 2020-08-25 07,2000.3319091796875
7 2020-08-25 08,2232.313720703125
7 2020-08-25 09,2351.12646484375
7 2020-08-25 10,2305.69677734375
7 2020-08-25 11,2323.69482421875
7 2020-08-25 12,2167.75244140625
7 2020-08-25 13,2327.17822265625
7 2020-08-25 14,2276.652099609375
7 2020-08-25 15,2210.95654296875
7 2020-08-25 16,2087.96240234375
7 2020-08-25 17,1891.0762939453125
7 2020-08-25 18,1752.5430908203125
7 2020-08-25 19,1321.3067626953125
7 2020-08-25 20,1164.019775390625
7 2020-08-25 21,1146.1552734375
7 2020-08-25 22,1255.84814453125
7 2020-08-25 23,1256.9520263671875
7 2020-08-26 00,1601.8203125
7 2020-08-26 01,1527.19775390625
7 2020-08-26 02,1323.8397216796875
7 2020-08-26 03,1142.894287109375
7 2020-08-26 04,1215.2489013671875
7 2020-08-26 05,1898.830322265625
7 2020-08-26 06,1562.1837158203125
7 2020-08-26 07,2172.862548828125
7 2020-08-26 08,2099.630126953125
7 2020-08-26 09,2280.0986328125
7 2020-08-26 10,2210.977294921875
7 2020-08-26 11,2113.511474609375
7 2020-08-26 12,2319.871337890625
7 2020-08-26 13,2341.611083984375
7 2020-08-26 14,2487.114990234375
7 2020-08-26 15,2303.781494140625
7 2020-08-26 16,2157.85498046875
7 2020-08-26 17,1942.6773681640625
7 2020-08-26 18,1755.0653076171875
7 2020-08-26 19,1322.955078125
7 2020-08-26 20,1133.7314453125
7 2020-08-26 21,1154.8489990234375
7 2020-08-26 22,1299.3328857421875
7 2020-08-26 23,1492.621826171875
7 2020-08-27 00,1841.68896484375
7 2020-08-27 01,1496.904052734375
7 2020-08-27 02,1185.9136962890625
7 2020-08-27 03,1238.318359375
7 2020-08-27 04,1631.173095703125
7 2020-08-27 05,2211.67431640625
7 2020-08-27 06,2605.772216796875
7 2020-08-27 07,2673.35888671875
7 2020-08-27 08,2506.896728515625
7 2020-08-27 09,1809.0802001953125
7 2020-08-27 10,2171.21142578125
7 2020-08-27 11,2308.806884765625
7 2020-08-27 12,2473.8681640625
7 2020-08-27 13,2437.892822265625
7 2020-08-27 14,2210.420654296875
7 2020-08-27 15,2124.814208984375
7 2020-08-27 16,1992.4058837890625
7 2020-08-27 17,1865.5379638671875
7 2020-08-27 18,1697.4315185546875
7 2020-08-27 19,1387.7119140625
7 2020-08-27 20,1278.403564453125
7 2020-08-27 21,1404.8846435546875
7 2020-08-27 22,1488.0755615234375
7 2020-08-27 23,1374.3980712890625
7 2020-08-28 00,1675.954345703125
7 2020-08-28 01,1537.7655029296875
7 2020-08-28 02,1353.248779296875
7 2020-08-28 03,1196.0084228515625
7 2020-08-28 04,1326.6759033203125
7 2020-08-28 05,1288.497802734375
7 2020-08-28 06,1906.4713134765625
7 2020-08-28 07,2653.118408203125
7 2020-08-28 08,2525.376220703125
7 2020-08-28 09,1991.8626708984375
7 2020-08-28 10,1722.42431640625
7 2020-08-28 11,2126.169677734375
7 2020-08-28 12,2358.761474609375
7 2020-08-28 13,2393.285400390625
7 2020-08-28 14,2283.02880859375
7 2020-08-28 15,2108.71142578125
7 2020-08-28 16,2089.654296875
7 2020-08-28 17,1872.583251953125
7 2020-08-28 18,1671.292724609375
7 2020-08-28 19,1294.7755126953125
7 2020-08-28 20,1155.8797607421875
7 2020-08-28 21,1178.68310546875
7 2020-08-28 22,1263.1044921875
7 2020-08-28 23,1237.6763916015625
7 2020-08-29 00,1586.2899169921875
7 2020-08-29 01,1481.1798095703125
7 2020-08-29 02,1307.355712890625
7 2020-08-29 03,1111.0753173828125
7 2020-08-29 04,1228.6683349609375
7 2020-08-29 05,1106.490478515625
7 2020-08-29 06,1270.6912841796875
7 2020-08-29 07,1198.5472412109375
7 2020-08-29 08,1348.8843994140625
7 2020-08-29 09,1236.2958984375
7 2020-08-29 10,1093.8890380859375
7 2020-08-29 11,1140.4276123046875
7 2020-08-29 12,1219.935302734375
7 2020-08-29 13,1425.466796875
7 2020-08-29 14,1385.7369384765625
7 2020-08-29 15,1279.138916015625
7 2020-08-29 16,1128.6353759765625
7 2020-08-29 17,1048.65185546875
7 2020-08-29 18,995.9483642578125
7 2020-08-29 19,972.2549438476562
7 2020-08-29 20,1038.830810546875
7 2020-08-29 21,1000.4010009765625
7 2020-08-29 22,916.2667236328125
7 2020-08-29 23,860.2118530273438
7 2020-08-30 00,1686.7177734375
7 2020-08-30 01,1571.70361328125
7 2020-08-30 02,1316.5294189453125
7 2020-08-30 03,1009.8458862304688
7 2020-08-30 04,1078.2095947265625
7 2020-08-30 05,1379.3172607421875
7 2020-08-30 06,754.7090454101562
7 2020-08-30 07,922.0316162109375
7 2020-08-30 08,1113.03466796875
7 2020-08-30 09,1191.053466796875
7 2020-08-30 10,1001.767333984375
7 2020-08-30 11,725.4992065429688
7 2020-08-30 12,904.1287231445312
7 2020-08-30 13,1080.00634765625
7 2020-08-30 14,1227.56787109375
7 2020-08-30 15,1201.2847900390625
7 2020-08-30 16,1076.552001953125
7 2020-08-30 17,983.288330078125
7 2020-08-30 18,868.5008544921875
7 2020-08-30 19,825.9844970703125
7 2020-08-30 20,816.0068969726562
7 2020-08-30 21,781.704345703125
7 2020-08-30 22,865.1989135742188
7 2020-08-30 23,861.9034423828125
7 2020-08-31 00,1732.053466796875
7 2020-08-31 01,1606.3267822265625
7 2020-08-31 02,1263.8326416015625
7 2020-08-31 03,948.8587036132812
7 2020-08-31 04,1065.098388671875
7 2020-08-31 05,1746.1893310546875
7 2020-08-31 06,2247.641357421875
7 2020-08-31 07,2592.893310546875
7 2020-08-31 08,2523.5595703125
7 2020-08-31 09,2735.026611328125
7 2020-08-31 10,1940.6055908203125
7 2020-08-31 11,2041.5003662109375
7 2020-08-31 12,1984.2314453125
7 2020-08-31 13,2062.935546875
7 2020-08-31 14,2069.53662109375
7 2020-08-31 15,1875.18896484375
7 2020-08-31 16,1895.6363525390625
7 2020-08-31 17,1798.15625
7 2020-08-31 18,1755.177001953125
7 2020-08-31 19,1382.4803466796875
7 2020-08-31 20,1131.2587890625
7 2020-08-31 21,1132.7467041015625
7 2020-08-31 22,1297.4656982421875
7 2020-08-31 23,1325.7857666015625
8 2020-08-25 00,6895.88916015625
8 2020-08-25 01,5585.90234375
8 2020-08-25 02,5635.6630859375
8 2020-08-25 03,5959.19921875
8 2020-08-25 04,5754.322265625
8 2020-08-25 05,5996.64697265625
8 2020-08-25 06,6833.11083984375
8 2020-08-25 07,12622.875
8 2020-08-25 08,21331.560546875
8 2020-08-25 09,16452.21875
8 2020-08-25 10,17505.279296875
8 2020-08-25 11,16597.525390625
8 2020-08-25 12,16735.12109375
8 2020-08-25 13,16359.10546875
8 2020-08-25 14,17262.171875
8 2020-08-25 15,16077.0791015625
8 2020-08-25 16,15996.0244140625
8 2020-08-25 17,14104.9453125
8 2020-08-25 18,9676.2392578125
8 2020-08-25 19,7447.5048828125
8 2020-08-25 20,8305.6064453125
8 2020-08-25 21,7642.93701171875
8 2020-08-25 22,7950.259765625
8 2020-08-25 23,7524.5185546875
8 2020-08-26 00,5973.33154296875
8 2020-08-26 01,6214.388671875
8 2020-08-26 02,6506.2265625
8 2020-08-26 03,6646.18310546875
8 2020-08-26 04,6622.27392578125
8 2020-08-26 05,6317.7021484375
8 2020-08-26 06,9266.689453125
8 2020-08-26 07,11346.841796875
8 2020-08-26 08,15996.7099609375
8 2020-08-26 09,19489.703125
8 2020-08-26 10,15629.1884765625
8 2020-08-26 11,17121.306640625
8 2020-08-26 12,16046.458984375
8 2020-08-26 13,15729.4052734375
8 2020-08-26 14,17036.0234375
8 2020-08-26 15,15438.6044921875
8 2020-08-26 16,15345.3896484375
8 2020-08-26 17,12691.03515625
8 2020-08-26 18,10164.4765625
8 2020-08-26 19,7485.0830078125
8 2020-08-26 20,8463.3828125
8 2020-08-26 21,7458.1337890625
8 2020-08-26 22,7464.53369140625
8 2020-08-26 23,6968.27197265625
8 2020-08-27 00,6120.95556640625
8 2020-08-27 01,6194.20849609375
8 2020-08-27 02,6644.60498046875
8 2020-08-27 03,6741.4765625
8 2020-08-27 04,6591.2529296875
8 2020-08-27 05,6725.3740234375
8 2020-08-27 06,10466.6171875
8 2020-08-27 07,9432.4130859375
8 2020-08-27 08,18462.21875
8 2020-08-27 09,17326.978515625
8 2020-08-27 10,16583.78515625
8 2020-08-27 11,16918.1953125
8 2020-08-27 12,16338.1513671875
8 2020-08-27 13,15907.96875
8 2020-08-27 14,16971.849609375
8 2020-08-27 15,15181.1748046875
8 2020-08-27 16,15167.982421875
8 2020-08-27 17,12222.8193359375
8 2020-08-27 18,10788.2158203125
8 2020-08-27 19,8045.16015625
8 2020-08-27 20,8375.9453125
8 2020-08-27 21,8373.599609375
8 2020-08-27 22,8241.31640625
8 2020-08-27 23,7640.4482421875
8 2020-08-28 00,6625.587890625
8 2020-08-28 01,6329.474609375
8 2020-08-28 02,6918.63232421875
8 2020-08-28 03,6385.69921875
8 2020-08-28 04,6957.7626953125
8 2020-08-28 05,5883.5703125
8 2020-08-28 06,10376.5341796875
8 2020-08-28 07,11739.2001953125
8 2020-08-28 08,16319.0634765625
8 2020-08-28 09,19651.7578125
8 2020-08-28 10,16096.482421875
8 2020-08-28 11,17174.29296875
8 2020-08-28 12,16317.3046875
8 2020-08-28 13,15819.0576171875
8 2020-08-28 14,17271.384765625
8 2020-08-28 15,15395.19140625
8 2020-08-28 16,15010.259765625
8 2020-08-28 17,13160.2392578125
8 2020-08-28 18,10938.6923828125
8 2020-08-28 19,7926.9140625
8 2020-08-28 20,7703.14794921875
8 2020-08-28 21,7988.865234375
8 2020-08-28 22,7475.4970703125
8 2020-08-28 23,7246.4990234375
8 2020-08-29 00,5855.076171875
8 2020-08-29 01,5644.00390625
8 2020-08-29 02,6696.2666015625
8 2020-08-29 03,6466.5302734375
8 2020-08-29 04,6713.44482421875
8 2020-08-29 05,6769.8740234375
8 2020-08-29 06,8220.587890625
8 2020-08-29 07,9237.548828125
8 2020-08-29 08,8016.0390625
8 2020-08-29 09,7677.1103515625
8 2020-08-29 10,7503.28515625
8 2020-08-29 11,7484.99365234375
8 2020-08-29 12,7770.75732421875
8 2020-08-29 13,7493.8603515625
8 2020-08-29 14,7793.7666015625
8 2020-08-29 15,6081.63525390625
8 2020-08-29 16,6715.265625
8 2020-08-29 17,6794.6328125
8 2020-08-29 18,6626.5546875
8 2020-08-29 19,6673.646484375
8 2020-08-29 20,6037.501953125
8 2020-08-29 21,6316.19091796875
8 2020-08-29 22,6672.09423828125
8 2020-08-29 23,6142.44921875
8 2020-08-30 00,5834.2265625
8 2020-08-30 01,5395.4365234375
8 2020-08-30 02,6026.681640625
8 2020-08-30 03,6349.8916015625
8 2020-08-30 04,5365.39794921875
8 2020-08-30 05,5499.64208984375
8 2020-08-30 06,5420.3095703125
8 2020-08-30 07,5684.55810546875
8 2020-08-30 08,6753.49365234375
8 2020-08-30 09,6639.7900390625
8 2020-08-30 10,7482.88232421875
8 2020-08-30 11,7471.68212890625
8 2020-08-30 12,7555.78076171875
8 2020-08-30 13,7354.5068359375
8 2020-08-30 14,7523.30029296875
8 2020-08-30 15,7477.72802734375
8 2020-08-30 16,7265.18603515625
8 2020-08-30 17,7688.35400390625
8 2020-08-30 18,7515.05517578125
8 2020-08-30 19,7500.07861328125
8 2020-08-30 20,7549.6796875
8 2020-08-30 21,7326.0703125
8 2020-08-30 22,7368.224609375
8 2020-08-30 23,6577.85009765625
8 2020-08-31 00,7241.12158203125
8 2020-08-31 01,5927.21337890625
8 2020-08-31 02,6401.13623046875
8 2020-08-31 03,6426.4453125
8 2020-08-31 04,5643.947265625
8 2020-08-31 05,5661.9580078125
8 2020-08-31 06,7435.2841796875
8 2020-08-31 07,8782.4140625
8 2020-08-31 08,19749.390625
8 2020-08-31 09,16331.6298828125
8 2020-08-31 10,16764.81640625
8 2020-08-31 11,16435.177734375
8 2020-08-31 12,16213.693359375
8 2020-08-31 13,16166.2626953125
8 2020-08-31 14,16559.423828125
8 2020-08-31 15,15263.1005859375
8 2020-08-31 16,14681.138671875
8 2020-08-31 17,12391.708984375
8 2020-08-31 18,11024.97265625
8 2020-08-31 19,8176.251953125
8 2020-08-31 20,8290.31640625
8 2020-08-31 21,8567.7685546875
8 2020-08-31 22,7885.75390625
8 2020-08-31 23,8018.2890625
9 2020-08-25 00,1296.0184326171875
9 2020-08-25 01,1246.5413818359375
9 2020-08-25 02,1232.380126953125
9 2020-08-25 03,1223.2882080078125
9 2020-08-25 04,1173.2557373046875
9 2020-08-25 05,1184.0020751953125
9 2020-08-25 06,1197.5745849609375
9 2020-08-25 07,1186.3135986328125
9 2020-08-25 08,1200.4931640625
9 2020-08-25 09,1207.098876953125
9 2020-08-25 10,1189.1644287109375
9 2020-08-25 11,1164.87939453125
9 2020-08-25 12,1173.1075439453125
9 2020-08-25 13,1179.0338134765625
9 2020-08-25 14,1169.51806640625
9 2020-08-25 15,1197.4208984375
9 2020-08-25 16,1224.71337890625
9 2020-08-25 17,1251.0994873046875
